Item Date,Submitter,Item,Item URL,Submitter URL,Main Page URL
2023-06-01T21:32:53.000Z,P0501-01 -- Bord na Mona Energy Limited,Completed Determination Bracklin West.pdf,https://leap.epa.ie/docs/0e90f04a-92b5-4324-bcce-b31e308946d9.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0501-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse
2023-06-01T21:32:47.000Z,P0501-01 -- Bord na Mona Energy Limited,Bracklin West AASR F1- 230210- 04.04.2023.pdf,https://leap.epa.ie/docs/2e31f234-3dac-4bb3-9e60-74bfb4236492.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0501-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse
2023-06-01T21:32:52.000Z,P0501-01 -- Bord na Mona Energy Limited,Bracklin West Bog Draft Rehab Plan 2023.pdf,https://leap.epa.ie/docs/401b4a47-a90b-4454-8b05-6b2dfe65a6a0.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0501-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse
2023-06-01T21:32:32.000Z,P0501-01 -- Bord na Mona Energy Limited,20230201_BracklinWest_RehabPlan_GISMapBook.pdf,https://leap.epa.ie/docs/75b89fba-cfce-44fc-95b0-606646504ce7.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0501-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse
2023-06-01T21:32:05.000Z,P0179-01 -- Dawn Meats Ireland Unlimited Company,SV27667 - Licensee Report.pdf,https://leap.epa.ie/docs/e0af0674-1e80-4bfc-8f1e-41d3848067fb.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0179-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=D*&Submit=Browse
2023-06-01T00:00:00.000Z,P1198-01 -- Electricity Supply Board,Notification to Applicant Accepted Application - LACT00013738,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280878f5a.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1198-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse
2023-06-01T00:00:00.000Z,P1198-01 -- Electricity Supply Board,Public Notice - Submission Period -LACT00013740,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280878f5b.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1198-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse
2023-06-01T00:00:00.000Z,P1198-01 -- Electricity Supply Board,SpecifiedBodies-LA010682,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280878f5c.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1198-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse
2023-06-01T00:00:00.000Z,P1198-01 -- Electricity Supply Board,P1198-01 - Electricity Supply Board,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280878f81.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1198-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse
2023-06-01T00:00:00.000Z,P1198-01 -- Electricity Supply Board,Letter to Third Party - Circulation of Register to Local Authori,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280878f82.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1198-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse
2023-06-01T00:00:00.000Z,P1198-01 -- Electricity Supply Board,Notification to Planning Authority Register - LACT00013742,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280878f83.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1198-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse
2023-06-01T00:00:00.000Z,P1198-01 -- Electricity Supply Board,Application Form - Application Form - LA010682,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280879022.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1198-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse
2023-06-01T00:00:00.000Z,P1198-01 -- Electricity Supply Board,Application Form - Technical Knowledge - Attachment 2-5-5 Technical knowledge Qualification,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280879023.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1198-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse
2023-06-01T00:00:00.000Z,P1198-01 -- Electricity Supply Board,Application Form - Site Plan - Attachment 3-2-1 ACM DR-ENV 002 Site Layout,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280879024.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1198-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse
2023-06-01T00:00:00.000Z,P1198-01 -- Electricity Supply Board,Application Form - Site Plan - Attachment 3-2-3 ACM DR-ENV 003 Air emissions,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280879025.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1198-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse
2023-06-01T00:00:00.000Z,P1198-01 -- Electricity Supply Board,Application Form - Site Plan - Attachment 3-2-4 ACM DR-ENV 004 Drainage,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280879026.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1198-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse
2023-06-01T00:00:00.000Z,P1198-01 -- Electricity Supply Board,Application Form - Site Plan - Attachment 3-2-5 ACM DR-ENV 005 Existing Utilities,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280879027.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1198-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse
2023-06-01T00:00:00.000Z,P1198-01 -- Electricity Supply Board,Application Form - Site Map - Attachment 3-2-2 ACM DR ENV 001 Site Location,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280879028.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1198-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse
2023-06-01T00:00:00.000Z,P1198-01 -- Electricity Supply Board,Application Form - Activity Capacity Information - Attachment 4-4-1-Capacity,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280879029.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1198-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse
2023-06-01T00:00:00.000Z,P1198-01 -- Electricity Supply Board,Application Form - Applicable Regulations - Attachment 4-5-1 Other Applicable Regulations,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28087902a.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1198-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse
2023-06-01T00:00:00.000Z,P1198-01 -- Electricity Supply Board,Application Form - Water and Energy Usage - Attachment 4-6-1 Water Energy Usage 2,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28087902b.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1198-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse
2023-06-01T00:00:00.000Z,P1198-01 -- Electricity Supply Board,Application Form - Materials Used or Generated - Attachment 4-6-2-Raw-Material-Interm-Products 3,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28087902c.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1198-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse
2023-06-01T00:00:00.000Z,P1198-01 -- Electricity Supply Board,Application Form - BREF Assessment - Attachment 4-7-2-BAT Emissions From Storage,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28087902d.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1198-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse
2023-06-01T00:00:00.000Z,P1198-01 -- Electricity Supply Board,Application Form - BREF Assessment - Attachment 4-7-2-BAT Energy Efficiency,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28087902e.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1198-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse
2023-06-01T00:00:00.000Z,P1198-01 -- Electricity Supply Board,Application Form - BREF Assessment - Attachment 4-7-2-BAT Industrial Cooling,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28087902f.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1198-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse
2023-06-01T00:00:00.000Z,P1198-01 -- Electricity Supply Board,Application Form - BAT Assessment - Attachment 4-7-1 WOP TEG BAT Conclusions,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280879030.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1198-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse
2023-06-01T00:00:00.000Z,P1198-01 -- Electricity Supply Board,Application Form - Operational Report - Attachment 4-8-1 Operational Report 29,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280879031.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1198-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse
