Item Date,Submitter,Item,Item URL,Submitter URL,Main Page URL,S3 URL
2024-04-25T21:36:19.000Z,P0847-01 -- Abbott Ireland,AER-Calender Year 2023 Review.pdf,https://leap.epa.ie/docs/dc553fc0-e7b8-4e4a-ada2-63c5fa10e471.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0847-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/dc553fc0-e7b8-4e4a-ada2-63c5fa10e471.pdf
2024-04-25T21:34:48.000Z,P0477-01 -- Acorn Water Limited,AER_AcornWater_2023.pdf,https://leap.epa.ie/docs/6a714719-1cf7-4ca9-a380-ff0b3bf46075.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0477-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/6a714719-1cf7-4ca9-a380-ff0b3bf46075.pdf
2024-04-25T21:34:26.000Z,P0791-03 -- Arrabawn Co-operative Society Limited,Bund Assessment Report_Arrabawn-Nenagh_2024 - REV2.pdf,https://leap.epa.ie/docs/31f8534d-5621-4307-9f88-f74f93db30f2.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0791-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/31f8534d-5621-4307-9f88-f74f93db30f2.pdf
2024-04-25T21:36:47.000Z,P0791-03 -- Arrabawn Co-operative Society Limited,AER 2023.pdf,https://leap.epa.ie/docs/ba764743-79ee-430c-9980-688782aa7efc.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0791-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/ba764743-79ee-430c-9980-688782aa7efc.pdf
2024-04-25T21:35:23.000Z,P0194-01 -- Ashbourne Meats Roscrea,sewer data 2023.pdf,https://leap.epa.ie/docs/00a29749-1ace-4d3b-8fdd-a046919850a1.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0194-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/00a29749-1ace-4d3b-8fdd-a046919850a1.pdf
2024-04-25T21:35:42.000Z,P0194-01 -- Ashbourne Meats Roscrea,023-030 Ashbourne Meats Noise Report May 2023.pdf,https://leap.epa.ie/docs/497cf0ad-4268-4fc6-876a-350f9378849b.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0194-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/497cf0ad-4268-4fc6-876a-350f9378849b.pdf
2024-04-25T21:36:05.000Z,P0194-01 -- Ashbourne Meats Roscrea,Ashbourne Meats Roscrea Remedials Repairs.pdf,https://leap.epa.ie/docs/b7f0f23a-c94c-4ad5-8bfa-8ddf0899e024.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0194-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/b7f0f23a-c94c-4ad5-8bfa-8ddf0899e024.pdf
2024-04-25T21:35:16.000Z,P0194-01 -- Ashbourne Meats Roscrea,AER-2023.pdf,https://leap.epa.ie/docs/d0bbe54d-5c68-471c-99a2-599a8f4e78ae.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0194-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/d0bbe54d-5c68-471c-99a2-599a8f4e78ae.pdf
2024-04-25T21:35:39.000Z,P0194-01 -- Ashbourne Meats Roscrea,2023-136 Ashbourne Meats Oct 2023.pdf,https://leap.epa.ie/docs/c29b3f95-7727-42cc-9ad5-3b0fa8442746.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0194-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/c29b3f95-7727-42cc-9ad5-3b0fa8442746.pdf
2024-04-25T21:35:35.000Z,P0194-01 -- Ashbourne Meats Roscrea,2023-030 Ashbourne Meats April 2023.pdf,https://leap.epa.ie/docs/dc31137d-d740-4ce3-a0e8-3d50df0ff77c.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0194-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/dc31137d-d740-4ce3-a0e8-3d50df0ff77c.pdf
