Item Date,Submitter,Item,Item URL,Submitter URL,Main Page URL
2023-03-06T21:10:56.000Z,P1039-01 -- Corby Rock Mill Limited,SV26350 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280868b6a.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1039-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=C*&Submit=Browse
2023-03-06T21:30:53.000Z,P1103-01 -- Dairygold Co-Operative Society Ltd and TINE Irelan,SV26912 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280868b90.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1103-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=D*&Submit=Browse
2023-03-06T12:50:57.000Z,P0355-02 -- Earrai Coillte Chonnacht Teoranta,Notification to Applicant Extension Request - LACT00013004,https://epawebapp.epa.ie/licences/lic_eDMS/090151b2808689f4.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0355-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse
2023-03-06T12:30:56.000Z,P1013-02 -- Enrich Environmental Limited,Response to Reg 10 - Odour Emissions Assessment 03032023,https://epawebapp.epa.ie/licences/lic_eDMS/090151b2808689dd.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1013-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse
2023-03-06T12:30:56.000Z,P1013-02 -- Enrich Environmental Limited,Response to Reg 10 - Response to RFI 06.03.2023,https://epawebapp.epa.ie/licences/lic_eDMS/090151b2808689de.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1013-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse
2023-03-06T10:10:21.000Z,P0306-04 -- Forest Laboratories Ireland Limited,Letter from Applicant - Response to Regulation 14(2) Notice for P0306-04,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280868964.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0306-04.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=F*&Submit=Browse
2023-03-06T21:10:55.000Z,P0244-01 -- FSW Coatings Limited,Analysis of Aqueous Water Dec 2022,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280868b63.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0244-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=F*&Submit=Browse
2023-03-06T21:10:55.000Z,P0244-01 -- FSW Coatings Limited,Dec 2022,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280868b64.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0244-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=F*&Submit=Browse
2023-03-06T21:10:55.000Z,P0244-01 -- FSW Coatings Limited,Standard Report 22-47864-20221220 223242,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280868b65.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0244-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=F*&Submit=Browse
2023-03-06T21:10:55.000Z,P0244-01 -- FSW Coatings Limited,SW1 Trend Graphs Dec  2022,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280868b66.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0244-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=F*&Submit=Browse
