Item Date,Submitter,Item,Item URL,Submitter URL,Main Page URL
2023-03-18T21:10:33.000Z,W0131-02 -- Midland Waste Disposal Company Ltd,BnM Navan GW (Licence) Biannual 2 of 2 2022,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ad23.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/W0131-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse
2023-03-18T21:10:33.000Z,W0131-02 -- Midland Waste Disposal Company Ltd,BNM Navan Rem GW Results Q4 Dec.22,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ad24.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/W0131-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse
2023-03-18T21:10:33.000Z,W0131-02 -- Midland Waste Disposal Company Ltd,BnM Navan EMS Q4 2022 Rpt,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ad25.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/W0131-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse
2023-03-18T21:10:34.000Z,W0222-01 -- Advamced Environmental Solutions (IRL) Limited,BnM Lusk SW Annual 2022 Rpt,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ad29.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/W0222-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse
2023-03-18T21:10:28.000Z,P0009-04 -- Eli Lilly S.A. - Irish Branch,SV23251 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ad0e.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0009-04.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse
2023-03-18T21:10:29.000Z,P0294-01 -- Grant Engineering (Ireland),Grant Engineering - IPPC Noise Survey (Dec 2022),https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ad14.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0294-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=G*&Submit=Browse
2023-03-18T21:10:32.000Z,W0113-04 -- KMK Metals Recycling Limited,20221127 Q4 KMK Tullamore GW Monitoring Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ad22.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/W0113-04.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=K*&Submit=Browse
2023-03-18T21:10:29.000Z,P0146-02 -- Liebherr Container Cranes Ltd,20230116- LCC SMP-2019-LR055044,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ad13.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0146-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=L*&Submit=Browse
2023-03-18T21:10:31.000Z,P1051-01 -- North Cork Co Operative Limited,SV26225 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ad1c.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1051-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=N*&Submit=Browse
2023-03-18T21:10:33.000Z,W0192-03 -- Rilta Environmental Ltd,Env0223.epa,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ad26.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/W0192-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=R*&Submit=Browse
2023-03-18T21:10:33.000Z,W0192-03 -- Rilta Environmental Ltd,Monitoring Report-(SE1Dec2022) - W0192-03,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ad27.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/W0192-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=R*&Submit=Browse
2023-03-18T21:10:29.000Z,P0521-03 -- ,Bennettsbridge Surface Water Quality Q4 2022,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ad15.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0521-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=R*&Submit=Browse
2023-03-18T21:10:29.000Z,P0521-03 -- ,Bennettsbridge Water Flow Data Q4 2022,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ad16.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0521-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=R*&Submit=Browse
2023-03-18T21:10:30.000Z,P0521-03 -- ,Monthly Surface Water 237710-1 03.11.2022,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ad17.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0521-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=R*&Submit=Browse
2023-03-18T21:10:30.000Z,P0521-03 -- ,Outfall Water Flow m3 Dec 2022 hourly,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ad18.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0521-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=R*&Submit=Browse
2023-03-18T21:10:30.000Z,P0521-03 -- ,Outfall Water Flow m3 Nov 2022 Hourly,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ad19.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0521-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=R*&Submit=Browse
2023-03-18T21:10:30.000Z,P0521-03 -- ,Outfall Water Flow m3 Oct 2022 Hourly,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ad1a.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0521-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=R*&Submit=Browse
2023-03-18T21:10:30.000Z,P0521-03 -- ,Roadstone Bennettsbridge Environment Map,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ad1b.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0521-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=R*&Submit=Browse
2023-03-18T21:10:34.000Z,W0220-01 -- Starrus Eco Holding Limited,SV23717 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ad28.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/W0220-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=S*&Submit=Browse
2023-03-18T21:10:28.000Z,"P0015-05 -- MSD International Gmbh, trading as MSD Ireland (Rathdrum)",EMT-03916 Zoetis Vent 4 LVI - EN14181 QAL2 2022,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ad0f.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0015-05.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=Z*&Submit=Browse
2023-03-18T21:10:29.000Z,"P0015-05 -- MSD International Gmbh, trading as MSD Ireland (Rathdrum)",LCPD Print 2022 end of year,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ad10.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0015-05.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=Z*&Submit=Browse
2023-03-18T21:10:29.000Z,"P0015-05 -- MSD International Gmbh, trading as MSD Ireland (Rathdrum)",LCPD Print Compilance,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ad11.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0015-05.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=Z*&Submit=Browse
2023-03-18T21:10:29.000Z,"P0015-05 -- MSD International Gmbh, trading as MSD Ireland (Rathdrum)",LCPD Print invalid Days,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ad12.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0015-05.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=Z*&Submit=Browse
