Item Date,Submitter,Item,Item URL,Submitter URL,Main Page URL
2023-02-06T21:10:27.000Z,W0104-04 -- Advanced Environmental Solutions (Ireland) Limited,Tonnage Report 010122-301122 W0104-04,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280862ebc.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/W0104-04.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse
2023-02-06T21:10:25.000Z,P0487-07 -- Lagan Cement Limited,SV26222 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280862ead.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0487-07.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse
2023-02-06T21:10:25.000Z,P0487-07 -- Lagan Cement Limited,SV26222 - Licensee Public Response,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280862eae.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0487-07.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse
2023-02-06T21:10:25.000Z,P0355-01 -- Earrai Coillte Chonnacht Teoranta,SV23392 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280862eab.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0355-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse
2023-02-06T21:10:27.000Z,W0184-02 -- Enva Ireland Limited,SV24068 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280862ebd.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/W0184-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse
2023-02-06T21:10:28.000Z,W0286-01 -- Enva Ireland Limited,SV24052 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280862ec0.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/W0286-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse
2023-02-06T21:10:24.000Z,P0244-01 -- FSW Coatings Limited,Analysis of Aqueous Water Oct 2022,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280862ea6.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0244-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=F*&Submit=Browse
2023-02-06T21:10:24.000Z,P0244-01 -- FSW Coatings Limited,Oct 2022,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280862ea7.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0244-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=F*&Submit=Browse
2023-02-06T21:10:24.000Z,P0244-01 -- FSW Coatings Limited,Standard Report 22-41221-20221128 113713,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280862ea8.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0244-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=F*&Submit=Browse
2023-02-06T21:10:24.000Z,P0244-01 -- FSW Coatings Limited,SW1 Trend Graphs Oct 2022,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280862ea9.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0244-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=F*&Submit=Browse
2023-02-06T21:10:25.000Z,P0244-01 -- FSW Coatings Limited,VOC Chromatograph Oct 2022,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280862eaa.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0244-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=F*&Submit=Browse
2023-02-06T21:10:26.000Z,P0918-01 -- Hollister ULC,SV24234 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280862eb4.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0918-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=H*&Submit=Browse
2023-02-06T21:10:25.000Z,P0483-04 -- Huntstown Power Company Limited,SV26173 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280862eac.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0483-04.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=H*&Submit=Browse
2023-02-06T21:10:26.000Z,P0977-01 -- Magh nAla Limited,1767-44 v2.00 Magh Nala B2 (Stack E) 2022,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280862eb5.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0977-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=M*&Submit=Browse
2023-02-06T21:10:26.000Z,P0977-01 -- Magh nAla Limited,Standard Report 22-45747-20221202 204304,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280862eb6.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0977-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=M*&Submit=Browse
2023-02-06T21:10:26.000Z,P1000-01 -- Magh nAla Limited,Standard Report 22-45748-20221202 204350,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280862eb7.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1000-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=M*&Submit=Browse
2023-02-06T21:10:25.000Z,P0571-04 -- Merck Millipore Limited,SV24118 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280862eaf.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0571-04.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=M*&Submit=Browse
2023-02-06T21:10:25.000Z,P0792-02 -- Nutricia Infant Nutrition Limited,SV24046 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280862eb0.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0792-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=N*&Submit=Browse
2023-02-06T21:10:25.000Z,P0792-02 -- Nutricia Infant Nutrition Limited,SV24046 - Licensee Public Response 2,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280862eb1.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0792-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=N*&Submit=Browse
2023-02-06T21:10:26.000Z,P0792-02 -- Nutricia Infant Nutrition Limited,SV24046 - Licensee Public Response 3,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280862eb2.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0792-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=N*&Submit=Browse
2023-02-06T21:10:26.000Z,P0792-02 -- Nutricia Infant Nutrition Limited,SV24046 - Licensee Public Response,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280862eb3.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0792-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=N*&Submit=Browse
