licence_profile_name,document_type,title,leap_url,document_date,compliance_status,compliance_date,profilenumber,licenceprofileid,document_url
Upper Liffey Valley Sewerage Scheme - D0002,Complaint,"Odour issue behind Old Bank of Ireland, Kilcullen",https://leap.epa.ie/licence-profile/D0002/compliance/complaint/33027652-6548-f011-a373-0050568a2d1a,2025-07-14T00:00:00+00:00,Closed,2025-06-11T00:00:00,D0002,b437566f-0bb3-482c-b719-ff577e1d9d75,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=33027652-6548-f011-a373-0050568a2d1a
Starrus Eco Holdings Limited (Ballymount) - W0039,Monitoring Returns,Wastewater annual report 2024,https://leap.epa.ie/licence-profile/W0039/compliance/return/1879e66f-17ea-ef11-a372-0050568a2d1a,2025-07-14T00:00:00+00:00,Closed,2025-02-13T00:00:00,W0039,4b5745d7-80de-49d3-892a-819d3af85e7a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1879e66f-17ea-ef11-a372-0050568a2d1a
Starrus Eco Holdings Limited (Ballymount) - W0039,Monitoring Returns,noise annual report 2024,https://leap.epa.ie/licence-profile/W0039/compliance/return/562ffa9a-6d36-f011-a373-0050568a2d1a,2025-07-14T00:00:00+00:00,Closed,2025-05-21T00:00:00,W0039,4b5745d7-80de-49d3-892a-819d3af85e7a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=562ffa9a-6d36-f011-a373-0050568a2d1a
Kingspan Insulation Limited - P0057,Site Updates/Notifications,Decommissioning record,https://leap.epa.ie/licence-profile/P0057/compliance/return/6e09b8f3-d716-f011-a373-0050568a2d1a,2025-07-14T00:00:00+00:00,Closed,2025-04-11T00:00:00,P0057,0d6381aa-74f7-43e6-920b-81c72747e62c,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6e09b8f3-d716-f011-a373-0050568a2d1a
Starrus Eco Holdings Limited (Ballymount) - W0039,Site Updates/Notifications,Odour management plan 2024,https://leap.epa.ie/licence-profile/W0039/compliance/return/773faf32-7236-f011-a373-0050568a2d1a,2025-07-14T00:00:00+00:00,Closed,2025-05-21T00:00:00,W0039,4b5745d7-80de-49d3-892a-819d3af85e7a,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=773faf32-7236-f011-a373-0050568a2d1a
Electricity Supply Board (Moneypoint) - P0605,Requests for Approval and Site Reports,Withdrawal of Licence Return LR091135,https://leap.epa.ie/licence-profile/P0605/compliance/return/8e105897-6d48-f011-a373-0050568a2d1a,2025-07-14T00:00:00+00:00,Closed,2025-06-13T00:00:00,P0605,d7347f12-ed09-4cff-b9e0-6b40203819d8,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=8e105897-6d48-f011-a373-0050568a2d1a
Kingspan Insulation Limited - P0057,Site Updates/Notifications,ODS and F-Gas Maintenance and Leak Check Records,https://leap.epa.ie/licence-profile/P0057/compliance/return/af8fbd8b-4516-f011-a373-0050568a2d1a,2025-07-14T00:00:00+00:00,Closed,2025-04-10T00:00:00,P0057,0d6381aa-74f7-43e6-920b-81c72747e62c,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=af8fbd8b-4516-f011-a373-0050568a2d1a
