licence_profile_name,document_type,title,leap_url,document_date,compliance_status,compliance_date,profilenumber,licenceprofileid,document_url
Tradaree Point E.T.P. - W0037,Monitoring Returns,W0037-01 Tradaree Noise 2024,https://leap.epa.ie/licence-profile/W0037/compliance/return/ad650a6e-23df-ef11-a372-0050568a2d1a,2025-07-28T00:00:00+00:00,Closed,2025-01-30T00:00:00,W0037,99a42121-e2ad-49b4-b1ed-fa93e87e1169,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=ad650a6e-23df-ef11-a372-0050568a2d1a
Anglo Beef Processors Ireland Unlimited Company t/a ABP Cahir - P0204,Monitoring Returns,sludge and paunch data 2024,https://leap.epa.ie/licence-profile/P0204/compliance/return/fa590015-45de-ef11-a372-0050568a2d1a,2025-07-28T00:00:00+00:00,Closed,2025-01-29T00:00:00,P0204,62a4c23c-8fa0-4d5c-9aff-1f027bfbd592,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=fa590015-45de-ef11-a372-0050568a2d1a
