Item Date,Submitter,Item,Item URL,Submitter URL,Main Page URL
2022-09-26T21:20:12.000Z,P0452-01 -- Adhesives Research Ireland Limited,SV23177 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280842cd4.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0452-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse
2022-09-26T08:10:59.000Z,P1181-01 -- Amazon Data Services Ireland Limited,Reminder Email (upcoming due date)  - Reg 10(2)(b)(ii) notice 28,https://epawebapp.epa.ie/licences/lic_eDMS/090151b2808429bc.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1181-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse
2022-09-26T21:10:14.000Z,P0040-02 -- Munster Proteins Limited t/a Waterford Proteins,WAPRTL12080622 Air Emissions Report Version 1 App,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280842cbe.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0040-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse
2022-09-26T21:20:12.000Z,P0791-03 -- Arrabawn Co-opreative Society Ltd,Arrabawn Report July 2022 monitoring,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280842cd6.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0791-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse
2022-09-26T21:20:13.000Z,P0812-01 -- Arrow Group Limited,AER 2021 Rev2,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280842cd7.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0812-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse
2022-09-26T21:01:55.000Z,P0052-02 -- Cognis Ireland Limited,SV23286 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280842c97.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0052-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse
2022-09-26T21:10:15.000Z,"P0283-02 -- Brewery, Chemical and Dairy Engineering Limited",Water Samples Jun 2022,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280842cc8.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0283-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse
2022-09-26T21:02:06.000Z,W0106-02 -- Bruscar Bhearna Teoranta,SV23665 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280842c9f.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/W0106-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse
2022-09-26T14:30:18.000Z,P1169-01 -- Chemoran Limited,Notification to Applicant Confidential Information - LACT0001155,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280842afd.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1169-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=C*&Submit=Browse
2022-09-26T14:30:19.000Z,P1169-01 -- Chemoran Limited,Director s Decision re Confidential Information,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280842afe.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1169-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=C*&Submit=Browse
2022-09-26T14:30:19.000Z,P1169-01 -- Chemoran Limited,Confidential Information Memo 1,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280842aff.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1169-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=C*&Submit=Browse
2022-09-26T21:01:56.000Z,P0404-02 -- Dairygold Co-operative Society Limited,SV23416 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280842c98.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0404-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=D*&Submit=Browse
2022-09-26T21:01:57.000Z,P0404-02 -- Dairygold Co-operative Society Limited,SV23416 - Licensee Public Response,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280842c99.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0404-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=D*&Submit=Browse
2022-09-26T15:10:52.000Z,P0577-04 -- Electricity Supply Board,Specified Body Notification - FD Issued - Licence Granted 221,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280842b28.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0577-04.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse
2022-09-26T15:10:52.000Z,P0577-04 -- Electricity Supply Board,Notification to Applicant re Final Determination,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280842b29.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0577-04.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse
2022-09-26T15:10:52.000Z,P1168-01 -- Equinix,Notification to Applicant re Proposed Determination,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280842b2a.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1168-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse
2022-09-26T15:10:53.000Z,P1168-01 -- Equinix,PD Issued � Notification - Specified Bodies - P1168-01,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280842b2b.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1168-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse
