Item Date,Submitter,Item,Item URL,Submitter URL,Main Page URL
2023-01-13T16:30:32.000Z,P0516-05 -- Boliden Tara Mines Designated Activity Company,Letter from Applicant - Regulation 14(2) Response,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28085e46b.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0516-05.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse
2023-01-13T12:30:24.000Z,P0516-05 -- Boliden Tara Mines Designated Activity Company,Notification to Applicant Extension Request - LACT00012503,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28085e3ad.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0516-05.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse
2023-01-13T13:10:55.000Z,P1135-01 -- Brady Poultry Limited,Newspaper Notice Re Proposed Determination,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28085e3c9.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1135-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse
2023-01-13T21:10:48.000Z,P0487-07 -- Lagan Cement Limited,SV26155 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28085e4f2.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0487-07.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse
2023-01-13T21:10:48.000Z,P0403-03 -- Dairygold Co-Op Society Limited,SV24070 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28085e4f0.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0403-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=D*&Submit=Browse
2023-01-13T13:50:26.000Z,W0232-02 -- Dublin Waste to Energy Limited,Unsolicited Additional Information - UI 13012023 Schedule A1,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28085e3e9.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/W0232-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=D*&Submit=Browse
2023-01-13T21:10:48.000Z,P0025-05 -- Farragh Proteins,SV26078 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28085e4ed.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0025-05.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=F*&Submit=Browse
2023-01-13T11:50:23.000Z,P1147-01 -- Fiojo Limited,Letter to Monaghan County Council - EIAR - Enter Consultations with PA,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28085e383.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1147-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=F*&Submit=Browse
2023-01-13T11:50:23.000Z,P1147-01 -- Fiojo Limited,Notification to Planning Bodies Request for Obvs Reminder,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28085e384.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1147-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=F*&Submit=Browse
2023-01-13T21:10:50.000Z,P1004-02 -- Glenmore Generation Limitd,Week of 7th November 2022 - Odour Run,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28085e4fd.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1004-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=G*&Submit=Browse
2023-01-13T21:10:50.000Z,W0167-03 -- Indaver Ireland Limited,Quarter 3 2022 Report to Agency-Air,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28085e500.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/W0167-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=I*&Submit=Browse
2023-01-13T21:10:51.000Z,W0167-03 -- Indaver Ireland Limited,Quarter 3 2022 Report to Agency-Groundwater,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28085e501.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/W0167-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=I*&Submit=Browse
2023-01-13T21:10:51.000Z,W0167-03 -- Indaver Ireland Limited,Q3 2022 Report to Agency-General,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28085e502.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/W0167-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=I*&Submit=Browse
2023-01-13T21:10:48.000Z,P0030-06 -- Irish Cement Limited,SV24071 - Licensee Public Response,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28085e4ee.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0030-06.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=I*&Submit=Browse
2023-01-13T15:31:00.000Z,P1150-01 -- Longfield Poultry Unlimited Company,Letter from Applicant - LetEPA13012023 1,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28085e435.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1150-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=L*&Submit=Browse
