Item Date,Submitter,Item,Item URL,Submitter URL,Main Page URL
2023-04-09T21:11:00.000Z,P1094-01 -- Alexion Pharma International Operations Unlimited,Q4 2022 EPA report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ee6a.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1094-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse
2023-04-09T21:11:01.000Z,P1117-01 -- Architectural & Metal Systems Limited,A2-1-Caustic Scrubber PEMAC Maint Q4-2022,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ee6b.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1117-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse
2023-04-09T21:11:01.000Z,P1117-01 -- Architectural & Metal Systems Limited,A2-1-Caustic Scrubber-Checks wks 27-51 of 2022,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ee6c.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1117-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse
2023-04-09T21:11:01.000Z,P1117-01 -- Architectural & Metal Systems Limited,A2-1-Niteride Oven-Gas Service-Jul 2022,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ee6d.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1117-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse
2023-04-09T21:11:01.000Z,P1117-01 -- Architectural & Metal Systems Limited,A2-1-Niteride Oven-Maint Checks-wks 26-50 of 2022,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ee6e.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1117-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse
2023-04-09T21:11:02.000Z,P1117-01 -- Architectural & Metal Systems Limited,A2-1-Niteride Oven-Q4 PEMAC work history 2022,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ee6f.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1117-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse
2023-04-09T21:11:02.000Z,P1117-01 -- Architectural & Metal Systems Limited,A2-1-Niteride Oven-Service Report-Dec 2022,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ee70.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1117-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse
2023-04-09T21:11:02.000Z,P1117-01 -- Architectural & Metal Systems Limited,Air Emissions Report A2-1  A2-3-V.1 08.02.2023,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ee71.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1117-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse
2023-04-09T21:11:00.000Z,P0791-03 -- Arrabawn Co-opreative Society Ltd,Arrabawn - Nenagh - Jan 23,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ee68.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0791-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse
2023-04-09T21:10:59.000Z,P0041-03 -- Dublin Products Limited,SV23136 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ee64.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0041-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=D*&Submit=Browse
2023-04-09T21:11:00.000Z,P0145-01 -- Heraeus Metal Processing Limited,Q4 Effluent Monitoring Results,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ee65.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0145-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=H*&Submit=Browse
2023-04-09T21:11:00.000Z,P0314-01 -- Radley Engineering Limited,SV27393 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ee66.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0314-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=R*&Submit=Browse
2023-04-09T21:10:59.000Z,P0012-05 -- Roche Ireland Limited,Roche Annual Noise Assessment 2022,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ee63.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0012-05.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=R*&Submit=Browse
2023-04-09T21:11:00.000Z,P0319-01 -- Shannonside Building Supplies Limited,22-97124-1 Shannonside SHANNONSIDE.,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ee67.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0319-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=S*&Submit=Browse
2023-04-09T21:11:03.000Z,W0058-01 -- Starrus Eco Holding Limited,W0058-01 Sligo Q4 2022 waste water,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ee73.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/W0058-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=S*&Submit=Browse
2023-04-09T21:11:03.000Z,W0136-03 -- Starrus Eco Holdings Limited,W0136-03 Dust Q2 2022,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ee74.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/W0136-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=S*&Submit=Browse
2023-04-09T21:11:03.000Z,W0136-03 -- Starrus Eco Holdings Limited,W0136-03 Dust Q4 2022,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ee75.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/W0136-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=S*&Submit=Browse
2023-04-09T21:11:00.000Z,P0947-02 -- Staunton Foods Limited,SV27426 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086ee69.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0947-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=S*&Submit=Browse
