Item Date,Submitter,Item,Item URL,Submitter URL,Main Page URL
2023-01-16T21:10:37.000Z,W0068-03 -- Cork County Council,Site Office Gas Monitoring - Week 46 2022,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28085ed25.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/W0068-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=C*&Submit=Browse
2023-01-16T21:10:37.000Z,P0301-04 -- Diageo Ireland,SV23376 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28085ed1f.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0301-04.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=D*&Submit=Browse
2023-01-16T21:10:37.000Z,P0577-04 -- Electricity Supply Board,SV23462 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28085ed20.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0577-04.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse
2023-01-16T21:10:36.000Z,P0025-05 -- Farragh Proteins,SV26140 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28085ed1c.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0025-05.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=F*&Submit=Browse
2023-01-16T21:10:36.000Z,P0141-03 -- Info Lab,SV23316 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28085ed1d.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0141-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=I*&Submit=Browse
2023-01-16T21:10:37.000Z,P0168-02 -- Kepak Athleague,SV26055 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28085ed1e.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0168-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=K*&Submit=Browse
2023-01-16T21:10:38.000Z,W0113-03 -- KMK Metals Recycling Limited,SV23937 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28085ed26.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/W0113-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=K*&Submit=Browse
2023-01-16T21:10:37.000Z,W0017-04 -- Limerick County Council,Treated Leachate Discharge October 2022,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28085ed24.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/W0017-04.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=L*&Submit=Browse
2023-01-16T21:10:37.000Z,P1077-01 -- Mayo Renewable Limited,SV23951 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28085ed23.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1077-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=M*&Submit=Browse
2023-01-16T21:10:37.000Z,P0809-01 -- Cadbury Ireland Limited,SV23525 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28085ed21.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0809-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=M*&Submit=Browse
2023-01-16T21:10:37.000Z,P0943-01 -- Mr Nigel Sweetnam,SV24004 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28085ed22.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0943-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=M*&Submit=Browse
2023-01-16T10:30:41.000Z,P1164-01 -- Mr. Aidan Brady,Notification to Applicant Extension Request - LACT00012516,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28085ebe9.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1164-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=M*&Submit=Browse
2023-01-16T14:50:20.000Z,P0693-03 -- Takeda Ireland Limited,Letter from Applicant - Reg 14(2) Notice Approval 16 Jan 2023,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28085ec60.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0693-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=T*&Submit=Browse
2023-01-16T21:10:35.000Z,"P0015-05 -- MSD International Gmbh, trading as MSD Ireland (Rathdrum)",air emission reports May June July 2022,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28085ed1a.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0015-05.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=Z*&Submit=Browse
2023-01-16T21:10:36.000Z,"P0015-05 -- MSD International Gmbh, trading as MSD Ireland (Rathdrum)",Bypasses May June July 2022,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28085ed1b.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0015-05.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=Z*&Submit=Browse
