Item Date,Submitter,Item,Item URL,Submitter URL,Main Page URL
2023-01-23T21:31:14.000Z,P0197-02 -- AB Converters Limited,Solvent Management Plan 2016 AB Converters 30-03-2017,https://epawebapp.epa.ie/licences/lic_eDMS/090151b2808602b5.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0197-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse
2023-01-23T21:31:15.000Z,P0366-02 -- Alert Packaging Limited,2428-01 v2.00 Alert Packaging FER 2018,https://epawebapp.epa.ie/licences/lic_eDMS/090151b2808602b9.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0366-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse
2023-01-23T22:30:44.000Z,P1170-01 -- Amazon Data Services Ireland Limited,Letter from Applicant - 217501 0178NL03 Extension Duration Approval 23-1-23,https://epawebapp.epa.ie/licences/lic_eDMS/090151b2808602f9.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1170-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse
2023-01-23T22:50:45.000Z,P1172-01 -- Amazon Data Services Ireland Limited,Unsolicited Additional Information - Attachment-6-3-1 EIA Confirmation - Planning 3,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086030e.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1172-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse
2023-01-23T22:30:45.000Z,P1173-01 -- Amazon Data Services Ireland Limited,Letter from Applicant - 217501 1058NL03 Extension Duration Approval 23-1-23,https://epawebapp.epa.ie/licences/lic_eDMS/090151b2808602fa.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1173-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse
2023-01-23T22:50:45.000Z,P1177-01 -- Amazon Data Services Ireland Limited,Letter from Applicant - 217501 1057NL03 Extension Duration Approval 23-1-23,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086030f.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1177-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse
2023-01-23T12:30:20.000Z,P0812-02 -- Arrow Group Limited,Notification to Applicant Accepted Application - LACT00012582,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280860102.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0812-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse
2023-01-23T12:30:20.000Z,P0812-02 -- Arrow Group Limited,Specified Bodies Notification re Review Application,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280860103.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0812-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse
2023-01-23T12:50:51.000Z,P0812-02 -- Arrow Group Limited,Notification to Planning Authority re Register,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086011f.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0812-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse
2023-01-23T12:50:51.000Z,P0812-02 -- Arrow Group Limited,Notification to Planning Authority re Register,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280860120.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0812-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse
2023-01-23T12:50:51.000Z,P0812-02 -- Arrow Group Limited,Notification to Planning Authority re Register,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280860121.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0812-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse
2023-01-23T21:31:14.000Z,P0275-01 -- Lufthansa Airmotive Ireland Limited,GCU0291001 letter 221122,https://epawebapp.epa.ie/licences/lic_eDMS/090151b2808602b6.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0275-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse
2023-01-23T21:31:15.000Z,P0306-03 -- Forest Laboratories Ireland Limited,Ground water memo 140619,https://epawebapp.epa.ie/licences/lic_eDMS/090151b2808602b7.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0306-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=F*&Submit=Browse
2023-01-23T21:31:15.000Z,P0306-03 -- Forest Laboratories Ireland Limited,Groundwater Assessment site 3 2019,https://epawebapp.epa.ie/licences/lic_eDMS/090151b2808602b8.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0306-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=F*&Submit=Browse
2023-01-23T17:31:00.000Z,P0306-04 -- Forest Laboratories Ireland Limited,Unsolicited Additional Information - Change of Site Contact,https://epawebapp.epa.ie/licences/lic_eDMS/090151b2808601fb.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0306-04.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=F*&Submit=Browse
2023-01-23T17:31:02.000Z,P0306-04 -- Forest Laboratories Ireland Limited,Letter from Applicant - Cosent to Reg (2) Notice and Change of Contact,https://epawebapp.epa.ie/licences/lic_eDMS/090151b2808601fc.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0306-04.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=F*&Submit=Browse
2023-01-23T21:31:15.000Z,P0517-02 -- Galmoy Mines Limited,SV24166 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b2808602bb.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0517-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=G*&Submit=Browse
2023-01-23T21:31:16.000Z,P0517-02 -- Galmoy Mines Limited,SV24166 - Licensee Public Response,https://epawebapp.epa.ie/licences/lic_eDMS/090151b2808602bc.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0517-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=G*&Submit=Browse
2023-01-23T21:31:14.000Z,P0108-01 -- Irish Flexible Packaging,Solvent Management Plan 2016 Irish Flexible Packaging 14-03-2017,https://epawebapp.epa.ie/licences/lic_eDMS/090151b2808602b3.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0108-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=I*&Submit=Browse
2023-01-23T21:31:16.000Z,P0781-02 -- Kepak Kilbeggan,Kepak Kilbeggan AER 2022,https://epawebapp.epa.ie/licences/lic_eDMS/090151b2808602bd.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0781-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=K*&Submit=Browse
2023-01-23T21:31:16.000Z,P1084-01 -- Kepak Longford,Kepak Longford 2022 AER,https://epawebapp.epa.ie/licences/lic_eDMS/090151b2808602be.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1084-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=K*&Submit=Browse
2023-01-23T21:31:15.000Z,P0382-01 -- Mr Antone Kiernan,Veterinary Waste Disposal,https://epawebapp.epa.ie/licences/lic_eDMS/090151b2808602ba.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0382-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=K*&Submit=Browse
2023-01-23T21:31:14.000Z,P0170-01 -- Kildare Chilling Company,SV26174 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b2808602b4.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0170-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=K*&Submit=Browse
2023-01-23T13:50:23.000Z,P1148-01 -- M.A.G. World Limited,Letter from Applicant - 2021-38-08 Site Range Area Map,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086013e.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1148-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=M*&Submit=Browse
2023-01-23T13:50:23.000Z,P1148-01 -- M.A.G. World Limited,Letter from Applicant - Kenosan-SDS-2011 1,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086013f.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1148-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=M*&Submit=Browse
