Item Date,Submitter,Item,Item URL,Submitter URL,Main Page URL,S3 URL
2024-08-30T21:32:03.000Z,P0126-03 -- Allergan Pharmaceuticals Ireland Unlimited Company,Surface Water Monitoring 2018_2022.xls,https://leap.epa.ie/docs/9ebc5303-7055-450e-b92c-a6ebcea054ee.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0126-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/9ebc5303-7055-450e-b92c-a6ebcea054ee.pdf
2024-08-30T21:32:11.000Z,P0126-03 -- Allergan Pharmaceuticals Ireland Unlimited Company,Surface Water Monitoring 2018_2022_Without outliers.xls,https://leap.epa.ie/docs/c9e0bc69-a0d9-496f-869b-701c9d9dade2.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0126-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/c9e0bc69-a0d9-496f-869b-701c9d9dade2.pdf
2024-08-30T21:31:40.000Z,P1171-01 -- Amazon Data Services Ireland Limited,Snapshot-INCI028271.pdf,https://leap.epa.ie/docs/8ee6cffd-6a86-4028-8cdc-5b8ef9e9d143.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1171-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/8ee6cffd-6a86-4028-8cdc-5b8ef9e9d143.pdf
2024-08-30T21:36:51.000Z,P0406-05 -- Bailieboro Foods Limited,Odour Complaint May 2024.pdf,https://leap.epa.ie/docs/5ed7381d-6d20-4c4b-ae81-ec74a811eb8f.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0406-05.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/5ed7381d-6d20-4c4b-ae81-ec74a811eb8f.pdf
2024-08-30T21:36:49.000Z,P0406-05 -- Bailieboro Foods Limited,240710DPTC Project ResultsLakeland Dairies Final.pdf,https://leap.epa.ie/docs/edb2875c-1e1a-4c04-8525-97031ffc29cf.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0406-05.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/edb2875c-1e1a-4c04-8525-97031ffc29cf.pdf
2024-08-30T21:34:34.000Z,W0068-03 -- Cork County Council,Youghal Groundwater 2023.pdf,https://leap.epa.ie/docs/14f01d29-93b5-442f-922b-7bd20cb5dc0f.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/W0068-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=C*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/14f01d29-93b5-442f-922b-7bd20cb5dc0f.pdf
2024-08-30T21:34:49.000Z,W0068-03 -- Cork County Council,Youghal Surface Water 2023.pdf,https://leap.epa.ie/docs/561400aa-3ebc-4960-bc4f-1a1b9876c04d.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/W0068-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=C*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/561400aa-3ebc-4960-bc4f-1a1b9876c04d.pdf
2024-08-30T21:35:00.000Z,W0068-03 -- Cork County Council,Youghal Leachate 2023.pdf,https://leap.epa.ie/docs/dbd33d6c-5877-4216-8163-9a8fa13554fa.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/W0068-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=C*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/dbd33d6c-5877-4216-8163-9a8fa13554fa.pdf
2024-08-30T21:35:36.000Z,W0232-02 -- Dublin Waste to Energy Limited,Planned Outage 22 July 2024 EDEN.pdf,https://leap.epa.ie/docs/f2a061f3-7d56-42f6-b1dd-82e267eb1702.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/W0232-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=D*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/f2a061f3-7d56-42f6-b1dd-82e267eb1702.pdf
2024-08-30T21:37:03.000Z,P0594-02 -- GP Wood Limited,June 2024 Surface Water Report.pdf,https://leap.epa.ie/docs/faadae50-6ef9-4615-9c39-18461d654f66.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0594-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=G*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/faadae50-6ef9-4615-9c39-18461d654f66.pdf
