Item Date,Submitter,Item,Item URL,Submitter URL,Main Page URL,S3 URL
2024-11-21T21:32:56.000Z,P1030-01 -- Alexion Pharma International Operations Limited,P1030-01 Air Emissions Report 2024.pdf,https://leap.epa.ie/docs/aac2ea53-f3a7-4c63-a4fd-36fdd005a99d.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1030-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/aac2ea53-f3a7-4c63-a4fd-36fdd005a99d.pdf
2024-11-21T21:33:51.000Z,P0194-01 -- Ashbourne Meats Roscrea,SV29404 - Licensee Public Response.pdf,https://leap.epa.ie/docs/22c1e5a6-545d-404e-8ab9-b05a4272ff83.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0194-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/22c1e5a6-545d-404e-8ab9-b05a4272ff83.pdf
2024-11-21T21:33:58.000Z,P0194-01 -- Ashbourne Meats Roscrea,SV29404 - Licensee Public Response_4.pdf,https://leap.epa.ie/docs/2a183dab-a835-4d7a-ae66-72aeabc04a92.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0194-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/2a183dab-a835-4d7a-ae66-72aeabc04a92.pdf
2024-11-21T21:33:56.000Z,P0194-01 -- Ashbourne Meats Roscrea,SV29404 - Licensee Public Response_3.pdf,https://leap.epa.ie/docs/365679d2-9657-42f6-8c64-7d34c493d286.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0194-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/365679d2-9657-42f6-8c64-7d34c493d286.pdf
2024-11-21T21:33:54.000Z,P0194-01 -- Ashbourne Meats Roscrea,SV29404 - Licensee Public Response_2.pdf,https://leap.epa.ie/docs/534162df-1a54-4ec1-ab9a-3bc2c3470ce2.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0194-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/534162df-1a54-4ec1-ab9a-3bc2c3470ce2.pdf
2024-11-21T21:34:00.000Z,P0194-01 -- Ashbourne Meats Roscrea,SV29404 - Licensee Public Response_5.pdf,https://leap.epa.ie/docs/c4eacddf-999c-48ff-93ba-04768adeddb4.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0194-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/c4eacddf-999c-48ff-93ba-04768adeddb4.pdf
2024-11-21T21:32:23.000Z,P0194-01 -- Ashbourne Meats Roscrea,SV29404 - Licensee Report.pdf,https://leap.epa.ie/docs/dc57423f-eb33-496b-8658-394c12db7594.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0194-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/dc57423f-eb33-496b-8658-394c12db7594.pdf
2024-11-21T21:32:05.000Z,P0406-05 -- Bailieboro Foods Limited,023-PAN-Organisations-on-23-Nov-2023.pdf,https://leap.epa.ie/docs/66c0e509-3b5e-42ec-b989-a29c483434f7.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0406-05.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/66c0e509-3b5e-42ec-b989-a29c483434f7.pdf
2024-11-21T21:32:13.000Z,P0406-05 -- Bailieboro Foods Limited,Coolrite F-Gas cert 2023.pdf,https://leap.epa.ie/docs/7b16c943-e80b-4bde-8d5a-07439d3bfbfb.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0406-05.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/7b16c943-e80b-4bde-8d5a-07439d3bfbfb.pdf
2024-11-21T21:32:07.000Z,P0406-05 -- Bailieboro Foods Limited,Barry Tierney FGas cert.pdf,https://leap.epa.ie/docs/9b3782d9-bf19-40ac-a384-fb3f516554eb.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0406-05.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/9b3782d9-bf19-40ac-a384-fb3f516554eb.pdf
2024-11-21T21:32:17.000Z,P0406-05 -- Bailieboro Foods Limited,Refrigerant record Lakeland Dairies BBoro  21-04-23.pdf,https://leap.epa.ie/docs/cdfebc59-226a-4808-9937-0cdff37d1b1f.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0406-05.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/cdfebc59-226a-4808-9937-0cdff37d1b1f.pdf
2024-11-21T21:31:09.000Z,P0275-01 -- BBALP Limited,GCU0291001 letter 241023 (final).pdf,https://leap.epa.ie/docs/4d1ba243-817a-4a3d-823a-2009878806f4.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0275-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/4d1ba243-817a-4a3d-823a-2009878806f4.pdf
2024-11-21T21:32:42.000Z,W0201-03 -- Bord na Mona Public Limited Company,BnM Drehid Leachate Q3 2024 Rpt.pdf,https://leap.epa.ie/docs/c2c65974-5977-4241-bd67-1477a6d108b5.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/W0201-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/c2c65974-5977-4241-bd67-1477a6d108b5.pdf
2024-11-21T21:33:33.000Z,P0618-02 -- Broomfield Pig Farm Limited,Requested info 22.10.2024.pdf,https://leap.epa.ie/docs/30fa0960-e3df-48ef-a1e4-56af1b0cf785.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0618-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/30fa0960-e3df-48ef-a1e4-56af1b0cf785.pdf
2024-11-21T21:33:03.000Z,P0908-01 -- C&amp;D Foods,letter re update WWTP 211024.pdf,https://leap.epa.ie/docs/814c3284-f02d-4e34-b900-0019cad784f7.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0908-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=C*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/814c3284-f02d-4e34-b900-0019cad784f7.pdf
2024-11-21T21:32:05.000Z,P1155-01 -- Dernahesco Poultry Limited,SV29314 - Licensee Report.pdf,https://leap.epa.ie/docs/0d0f7c7d-23a5-423c-a334-1ff9fe8c9850.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1155-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=D*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/0d0f7c7d-23a5-423c-a334-1ff9fe8c9850.pdf
2024-11-21T21:31:45.000Z,P0531-01 -- Dineen Refractories Limited,SV29179 - Licensee Report.pdf,https://leap.epa.ie/docs/2260dba9-05ea-48b4-a1d3-459dd4c923ee.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0531-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=D*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/2260dba9-05ea-48b4-a1d3-459dd4c923ee.pdf
2024-11-21T21:32:09.000Z,P0837-03 -- F. O'Harte Poultry Limited,SV29325 - Licensee Report.pdf,https://leap.epa.ie/docs/7d29b3a0-b73a-4b19-9902-4643ec633a4b.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0837-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=F*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/7d29b3a0-b73a-4b19-9902-4643ec633a4b.pdf
2024-11-21T21:33:00.000Z,P0025-05 -- Farragh Proteins Unlimited Company,River Erne Q value and SSRS on 01.10.24.pdf,https://leap.epa.ie/docs/9089236c-1a8e-41b4-a0ca-d089b0e62a4d.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0025-05.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=F*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/9089236c-1a8e-41b4-a0ca-d089b0e62a4d.pdf
2024-11-21T21:31:34.000Z,P0025-05 -- Farragh Proteins Unlimited Company,SV30526 - Licensee Report.pdf,https://leap.epa.ie/docs/f236673b-8e90-4dad-beb9-03041a6ce8b5.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0025-05.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=F*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/f236673b-8e90-4dad-beb9-03041a6ce8b5.pdf
2024-11-21T21:33:43.000Z,P1006-03 -- Galway Metal Company Limited,SV29434 - Licensee Public Response_3.pdf,https://leap.epa.ie/docs/07cb1b74-b60c-4a3a-a030-8763c52068ce.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1006-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=G*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/07cb1b74-b60c-4a3a-a030-8763c52068ce.pdf
2024-11-21T21:33:37.000Z,P1006-03 -- Galway Metal Company Limited,SV29434 - Licensee Public Response.pdf,https://leap.epa.ie/docs/46cb843e-ee78-48b2-ab96-f76ab56394e0.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1006-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=G*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/46cb843e-ee78-48b2-ab96-f76ab56394e0.pdf
2024-11-21T21:33:48.000Z,P1006-03 -- Galway Metal Company Limited,SV29434 - Licensee Public Response_5.pdf,https://leap.epa.ie/docs/e4932a04-4c1f-48a2-805a-aab3cb73eab9.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1006-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=G*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/e4932a04-4c1f-48a2-805a-aab3cb73eab9.pdf
2024-11-21T21:32:27.000Z,P1006-03 -- Galway Metal Company Limited,SV29434 - Licensee Report.pdf,https://leap.epa.ie/docs/ab196384-ab84-499e-a69d-4ee1f766a2ec.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1006-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=G*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/ab196384-ab84-499e-a69d-4ee1f766a2ec.pdf
2024-11-21T21:33:46.000Z,P1006-03 -- Galway Metal Company Limited,SV29434 - Licensee Public Response_4.pdf,https://leap.epa.ie/docs/f1ac2bfa-4bee-4ce4-b52a-fc58f9333dde.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1006-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=G*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/f1ac2bfa-4bee-4ce4-b52a-fc58f9333dde.pdf
2024-11-21T21:33:40.000Z,P1006-03 -- Galway Metal Company Limited,SV29434 - Licensee Public Response_2.pdf,https://leap.epa.ie/docs/fafba7d7-ff68-4932-a60c-973cfc004df6.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1006-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=G*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/fafba7d7-ff68-4932-a60c-973cfc004df6.pdf
2024-11-21T21:33:09.000Z,P1004-02 -- Glenmore Generation Limited,SV30448 - Licensee Report.pdf,https://leap.epa.ie/docs/e2d5420d-98b1-4505-bbc2-d1fea372e5ed.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1004-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=G*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/e2d5420d-98b1-4505-bbc2-d1fea372e5ed.pdf
2024-11-21T21:31:48.000Z,P0050-02 -- Guerbet Ireland Unlimited Company,COR-DS-10-0002-04.pdf,https://leap.epa.ie/docs/6ff9e632-70e4-4e7a-8434-9f97c7dde080.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0050-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=G*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/6ff9e632-70e4-4e7a-8434-9f97c7dde080.pdf
2024-11-21T21:31:45.000Z,P0050-02 -- Guerbet Ireland Unlimited Company,COR-CC-74-2023.pdf,https://leap.epa.ie/docs/f6541633-77f3-4c9e-82a0-37a0b1685cf5.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0050-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=G*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/f6541633-77f3-4c9e-82a0-37a0b1685cf5.pdf
2024-11-21T21:32:01.000Z,P0050-02 -- Guerbet Ireland Unlimited Company,RSL Docket July 2023.pdf,https://leap.epa.ie/docs/e60591c6-b1d7-4374-8fa2-abc6224a5bf1.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0050-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=G*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/e60591c6-b1d7-4374-8fa2-abc6224a5bf1.pdf
