Item Date,Submitter,Item,Item URL,Submitter URL,Main Page URL,S3 URL
2023-12-02T21:31:57.000Z,P1030-01 -- Alexion Pharma International Operations Limited,Alexion Cover Letter Q3 2023.pdf,https://leap.epa.ie/docs/54aaa185-b69b-406a-915e-effe5e9e304b.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1030-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/54aaa185-b69b-406a-915e-effe5e9e304b.pdf
2023-12-02T21:32:01.000Z,P1030-01 -- Alexion Pharma International Operations Limited,Alexion Pharma Dublin Analysis Report Q3 2023.pdf,https://leap.epa.ie/docs/c4cdd3f5-57ed-4984-ae99-ee6c683668b6.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1030-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/c4cdd3f5-57ed-4984-ae99-ee6c683668b6.pdf
2023-12-02T21:32:09.000Z,P0791-03 -- Arrabawn Co-operative Society Limited,AR-23-M3-029827-02.pdf,https://leap.epa.ie/docs/7e998867-bfb8-40da-9ea2-71beede3ed6a.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0791-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/7e998867-bfb8-40da-9ea2-71beede3ed6a.pdf
2023-12-02T21:32:11.000Z,P0791-03 -- Arrabawn Co-operative Society Limited,Ground Water  analysis   Trends 2023.pdf,https://leap.epa.ie/docs/f81f1cfc-7647-4c21-917e-c315c0e858c1.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0791-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/f81f1cfc-7647-4c21-917e-c315c0e858c1.pdf
2023-12-02T21:31:48.000Z,P0017-02 -- Cara Partners,SV27065 - Licensee Report.pdf,https://leap.epa.ie/docs/9be5e635-33f3-4dc7-a74b-453377f0977c.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0017-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=C*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/9be5e635-33f3-4dc7-a74b-453377f0977c.pdf
2023-12-02T21:31:49.000Z,P0969-02 -- Euroflex Teoranta,INCI026151 - Update 01 Nov 2023.pdf,https://leap.epa.ie/docs/09100077-8f8d-4efa-9772-6ea72b3b2d5d.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0969-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/09100077-8f8d-4efa-9772-6ea72b3b2d5d.pdf
2023-12-02T21:31:56.000Z,P0969-02 -- Euroflex Teoranta,C-EHS-SOP-004 Emergency Response.pdf,https://leap.epa.ie/docs/a78bc8b5-c8c7-4baa-b5fb-c17642a64c1c.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0969-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/a78bc8b5-c8c7-4baa-b5fb-c17642a64c1c.pdf
2023-12-02T21:31:55.000Z,P0016-02 -- Janssen Pharmaceutical Sciences UC,Snapshot-INCI026528.pdf,https://leap.epa.ie/docs/c966a874-6f8c-4c4e-9ff4-93a7b8412eff.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0016-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=J*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/c966a874-6f8c-4c4e-9ff4-93a7b8412eff.pdf
2023-12-02T21:32:59.000Z,P1084-01 -- Kepak Longford Unlimited Company,EMS 20.0 Odour Management Plan 2023.pdf,https://leap.epa.ie/docs/2fce9ca6-f57c-459b-8255-a7fe60938ac9.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1084-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=K*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/2fce9ca6-f57c-459b-8255-a7fe60938ac9.pdf
2023-12-02T21:31:45.000Z,P0106-02 -- Kyte Powertech Limited,Snapshot-INCI026524.pdf,https://leap.epa.ie/docs/334f4af9-9c38-4ca3-bd6c-c33acc8e8d3c.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0106-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=K*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/334f4af9-9c38-4ca3-bd6c-c33acc8e8d3c.pdf
