Item Date,Submitter,Item,Item URL,Submitter URL,Main Page URL,S3 URL
2025-01-06T21:31:36.000Z,P0035-07 -- Aughinish Alumina Limited,Quarterly Report EPA Q3 2024 (Compliance Summary).pdf,https://leap.epa.ie/docs/0e519313-d808-4d0c-919d-ac2af5e3046e.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0035-07.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/0e519313-d808-4d0c-919d-ac2af5e3046e.pdf
2025-01-06T21:31:50.000Z,P0035-07 -- Aughinish Alumina Limited,AAL Q3 2024 CAP update.pdf,https://leap.epa.ie/docs/24e1b214-4c4a-48f3-a9df-3a591cea52ab.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0035-07.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/24e1b214-4c4a-48f3-a9df-3a591cea52ab.pdf
2025-01-06T21:31:42.000Z,P0035-07 -- Aughinish Alumina Limited,Quarterly Report EPA Q3 2024 (Narrative Air).pdf,https://leap.epa.ie/docs/7e93a833-ccbb-4cd8-bdbb-df593a6d1585.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0035-07.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/7e93a833-ccbb-4cd8-bdbb-df593a6d1585.pdf
2025-01-06T21:31:54.000Z,P0035-07 -- Aughinish Alumina Limited,Integrity Testing Master List 2024.xlsx,https://leap.epa.ie/docs/b79d06a7-fe0f-456e-92f9-c27b10ce31c9.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0035-07.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/b79d06a7-fe0f-456e-92f9-c27b10ce31c9.pdf
2025-01-06T21:31:35.000Z,P0035-07 -- Aughinish Alumina Limited,Quarterly Report EPA Q3 2024 (Air).pdf,https://leap.epa.ie/docs/c99c0dee-7ac4-4f05-9529-0829eed9cd71.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0035-07.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/c99c0dee-7ac4-4f05-9529-0829eed9cd71.pdf
2025-01-06T21:32:06.000Z,P0035-07 -- Aughinish Alumina Limited,SWP Access Improvements_CQA Plan.pdf,https://leap.epa.ie/docs/cbdecaa9-9906-4b6c-8f2b-bc564846a98c.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0035-07.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/cbdecaa9-9906-4b6c-8f2b-bc564846a98c.pdf
2025-01-06T21:31:29.000Z,P0035-07 -- Aughinish Alumina Limited,Quarterly Report EPA Q3 2024 (Air - Gas Boilers).pdf,https://leap.epa.ie/docs/d3456867-c893-4fa5-a5c4-e4c87f50ceca.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0035-07.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/d3456867-c893-4fa5-a5c4-e4c87f50ceca.pdf
2025-01-06T21:31:40.000Z,P0035-07 -- Aughinish Alumina Limited,Quarterly Report EPA Q3 2024 (Cover Letter).pdf,https://leap.epa.ie/docs/da6d63cc-a40d-444f-b249-d120a754a464.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0035-07.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/da6d63cc-a40d-444f-b249-d120a754a464.pdf
2025-01-06T21:31:27.000Z,P0507-01 -- Bord na Mona Energy Limited,P1161 ICA Report---P1161 ICA Report (1).pdf,https://leap.epa.ie/docs/f430839f-0636-4b8d-a47b-d6bb9029f092.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0507-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/f430839f-0636-4b8d-a47b-d6bb9029f092.pdf
2025-01-06T21:31:40.000Z,P0146-02 -- Liebherr Container Cranes Limited,SV29448 - Licensee Report.pdf,https://leap.epa.ie/docs/1a17e515-5c40-4d50-8c9e-3634975263fa.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0146-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=L*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/1a17e515-5c40-4d50-8c9e-3634975263fa.pdf
