Item Date,Submitter,Item,Item URL,Submitter URL,Main Page URL,S3 URL
2024-03-07T21:32:21.000Z,P0188-02 -- Anglo Beef Processors Ireland Unlimited Company,Effluent emissions 2023.pdf,https://leap.epa.ie/docs/1023a50c-a74b-4586-a0a3-d282e86e995d.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0188-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/1023a50c-a74b-4586-a0a3-d282e86e995d.pdf
2024-03-07T21:30:58.000Z,P0204-01 -- Anglo Beef Processors Ireland Unlimited Company,ERF 6.7A Inc Sheet Rev 4.0 dawson freezer 220123.pdf,https://leap.epa.ie/docs/4f949c2f-4a50-46b8-9883-2767dcf785ed.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0204-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/4f949c2f-4a50-46b8-9883-2767dcf785ed.pdf
2024-03-07T21:31:01.000Z,P0204-01 -- Anglo Beef Processors Ireland Unlimited Company,Snapshot-INCI027158.pdf,https://leap.epa.ie/docs/94b8a51d-0275-4410-9ad5-b83fa1408085.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0204-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/94b8a51d-0275-4410-9ad5-b83fa1408085.pdf
2024-03-07T21:34:13.000Z,P1112-01 -- Bausch + Lomb Ireland Limited,Bund Report with Summary (b).pdf,https://leap.epa.ie/docs/27329e8f-c543-4b6e-b190-cffb1d304594.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1112-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/27329e8f-c543-4b6e-b190-cffb1d304594.pdf
2024-03-07T21:31:57.000Z,P1103-01 -- Dairygold Co-Operative Society Ltd and TINE Ireland Ltd,Appendix 7 Tine Foul Drainage.pdf,https://leap.epa.ie/docs/00efe8b4-4c6b-47af-8358-589201bde435.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1103-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=D*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/00efe8b4-4c6b-47af-8358-589201bde435.pdf
2024-03-07T21:32:08.000Z,P1103-01 -- Dairygold Co-Operative Society Ltd and TINE Ireland Ltd,Appendix 9 Tine Trade Effluent Integrity Rep 2023.pdf,https://leap.epa.ie/docs/174fa789-9760-4db5-b4c4-eb9a8be628ca.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1103-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=D*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/174fa789-9760-4db5-b4c4-eb9a8be628ca.pdf
2024-03-07T21:31:27.000Z,P1103-01 -- Dairygold Co-Operative Society Ltd and TINE Ireland Ltd,Appendix 14 Tine Foul Integrity Testing Report 2022.pdf,https://leap.epa.ie/docs/1ca0f2c0-c1d8-40b6-8b6f-cf9fb2c058db.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1103-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=D*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/1ca0f2c0-c1d8-40b6-8b6f-cf9fb2c058db.pdf
2024-03-07T21:31:20.000Z,P1103-01 -- Dairygold Co-Operative Society Ltd and TINE Ireland Ltd,Appendix 12 Dairygold Storm Remed. May to Dec 2023.pdf,https://leap.epa.ie/docs/1d56eacb-7bf9-424c-b9d4-b73411fbf756.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1103-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=D*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/1d56eacb-7bf9-424c-b9d4-b73411fbf756.pdf
2024-03-07T21:30:43.000Z,P1103-01 -- Dairygold Co-Operative Society Ltd and TINE Ireland Ltd,2023_12 SV27045 Response.pdf,https://leap.epa.ie/docs/2b909747-1f0e-4831-a664-aa9923b4dad9.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1103-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=D*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/2b909747-1f0e-4831-a664-aa9923b4dad9.pdf
2024-03-07T21:31:15.000Z,P1103-01 -- Dairygold Co-Operative Society Ltd and TINE Ireland Ltd,Appendix 11 Tine Storm Integrity Testing Rep 2022.pdf,https://leap.epa.ie/docs/5c6ab6bc-bb3c-4f14-b45b-893f227ce7c4.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1103-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=D*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/5c6ab6bc-bb3c-4f14-b45b-893f227ce7c4.pdf
2024-03-07T21:31:35.000Z,P1103-01 -- Dairygold Co-Operative Society Ltd and TINE Ireland Ltd,Appendix 2 Dairygold Old Process Lines Factory.pdf,https://leap.epa.ie/docs/799ec834-7236-4379-86b5-79becca81a42.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1103-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=D*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/799ec834-7236-4379-86b5-79becca81a42.pdf
