Item Date,Submitter,Item,Item URL,Submitter URL,Main Page URL
2022-12-11T21:01:39.000Z,P0503-01 -- Bord na Mona Allen Peat Limited,SV23909 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280857654.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0503-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse
2022-12-11T21:01:38.000Z,P0048-03 -- Dawn Meats Ireland t/a Western Proteins,SV23137 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280857653.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0048-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=D*&Submit=Browse
2022-12-11T21:10:59.000Z,P0338-01 -- Palfab Limited,Quarterly Water Survey - Q3 2022,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280857662.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0338-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=G*&Submit=Browse
2022-12-11T21:10:59.000Z,P0172-01 -- Cabglove Limited,SV25997 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280857661.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0172-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=I*&Submit=Browse
2022-12-11T21:10:59.000Z,P0058-02 -- Kayfoam Woolfson,SV25925 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280857660.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0058-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=K*&Submit=Browse
2022-12-11T21:01:42.000Z,W0218-01 -- Kings Tree Services Ltd.,Ground Water 2022,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280857657.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/W0218-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=K*&Submit=Browse
2022-12-11T21:01:43.000Z,W0218-01 -- Kings Tree Services Ltd.,Surface Water 2022,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280857658.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/W0218-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=K*&Submit=Browse
2022-12-11T21:01:40.000Z,W0053-03 -- Starrus Eco Holdings Limited,W0053-03 Q2 2022 Fass Waste Water,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280857655.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/W0053-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=S*&Submit=Browse
2022-12-11T21:01:41.000Z,W0053-03 -- Starrus Eco Holdings Limited,Waste Water response 121022,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280857656.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/W0053-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=S*&Submit=Browse
2022-12-11T21:10:59.000Z,P0947-02 -- Staunton Foods Limited,Complaints Log  03-10-2022 - 10-10-2022,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280857663.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0947-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=S*&Submit=Browse
