Item Date,Submitter,Item,Item URL,Submitter URL,Main Page URL,S3 URL
2025-01-22T21:31:14.000Z,P0452-01 -- Adhesives Research Ireland Limited,Snapshot-INCI029173.pdf,https://leap.epa.ie/docs/9519edec-66f1-4a17-b42b-0ec6e1a6a13e.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0452-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/9519edec-66f1-4a17-b42b-0ec6e1a6a13e.pdf
2025-01-22T21:31:08.000Z,P0452-01 -- Adhesives Research Ireland Limited,SR4519 Carrier Chiller Repair.pdf,https://leap.epa.ie/docs/e8989b62-55cb-42b4-b470-ccd69f884bd7.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0452-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/e8989b62-55cb-42b4-b470-ccd69f884bd7.pdf
2025-01-22T21:31:03.000Z,P0452-01 -- Adhesives Research Ireland Limited,Chiller Location.pdf,https://leap.epa.ie/docs/eb54f139-7e26-4f26-b196-511ee55f743b.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0452-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/eb54f139-7e26-4f26-b196-511ee55f743b.pdf
2025-01-22T21:34:12.000Z,P1171-01 -- Amazon Data Services Ireland Limited,Temporary CO2 mobile water treatment RFA Nov 24.pdf,https://leap.epa.ie/docs/3f9c2ba3-b34d-4de4-9fa5-3921d5cc2e5b.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1171-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/3f9c2ba3-b34d-4de4-9fa5-3921d5cc2e5b.pdf
2025-01-22T21:38:33.000Z,P1181-01 -- Amazon Data Services Ireland Limited,P1181-01_Use of HVO Fuel Request.pdf,https://leap.epa.ie/docs/edbc1175-c45e-4090-a9d0-c9c4d5d8f090.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1181-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/edbc1175-c45e-4090-a9d0-c9c4d5d8f090.pdf
2025-01-22T21:37:22.000Z,P0052-02 -- BASF Ireland Limited,Q3 Report.pdf,https://leap.epa.ie/docs/251f37c7-5657-44d3-93a7-bb093a7c39bd.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0052-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/251f37c7-5657-44d3-93a7-bb093a7c39bd.pdf
2025-01-22T21:37:11.000Z,P0052-02 -- BASF Ireland Limited,Q2 Report.pdf,https://leap.epa.ie/docs/8ac155e5-c8e5-4be9-abff-db24d6ca8905.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0052-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/8ac155e5-c8e5-4be9-abff-db24d6ca8905.pdf
2025-01-22T21:32:53.000Z,W0201-03 -- Bord na Mona Public Limited Company,BnM Drehid SW Q3 2024 Rpt.pdf,https://leap.epa.ie/docs/131386a2-45fb-4493-a149-e254a66c57b6.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/W0201-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/131386a2-45fb-4493-a149-e254a66c57b6.pdf
2025-01-22T21:32:33.000Z,W0201-03 -- Bord na Mona Public Limited Company,BnM Drehid GW Q3 2024 Rpt.pdf,https://leap.epa.ie/docs/222efe97-1468-440d-bb82-abbf762ce53d.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/W0201-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/222efe97-1468-440d-bb82-abbf762ce53d.pdf
2025-01-22T21:37:44.000Z,P0725-02 -- Boston Scientific Limited,EPA IW Quarterly Results 2024 Q3.pdf,https://leap.epa.ie/docs/2dfc7550-7548-4143-bc10-848b0b6e5031.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0725-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/2dfc7550-7548-4143-bc10-848b0b6e5031.pdf
2025-01-22T21:36:08.000Z,P0487-07 -- Breedon Cement Ireland Limited,Notification of Annual Maintenance Shutdown.pdf,https://leap.epa.ie/docs/e05b5fc6-49bb-4617-b2a2-91d0b8a0ac00.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0487-07.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse,https://epa-rss.s3.eu-west-1.amazonaws.com/uploads/e05b5fc6-49bb-4617-b2a2-91d0b8a0ac00.pdf
